Nmsg,Time,Ax,Ay,Az,Gx,Gy,Gz,Gfx,Gfy,Gfz,Roll,Pitch,Heading,Alt,Latitude,Longitude,Arsp,Presion,SBUS_Flags,Flight_Mode,Interruptor_1,Interruptor_2,Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Canal_9,Canal_10,Canal_11,Canal_12,Canal_13,Canal_14,Canal_15,Canal_16,OUT_1,OUT_2,OUT_3,OUT_4,OUT_5,OUT_6,OUT_7,OUT_8,OUT_9,OUT_10
18239,182179,0.008339524,0.39144906,9.759603,0.0069623045,-0.002866269,0.0038046928,0.0,0.0,0.0,2.33622,-0.16041127,-55.2595,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18240,182188,0.006741613,0.3889783,9.753819,0.00825009,-0.0041102497,0.004253237,0.0,0.0,0.0,2.335792,-0.15982728,-55.260826,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18241,182198,0.03378412,0.39694798,9.759322,0.006909805,-0.002938706,0.0029782953,0.0,0.0,0.0,2.334721,-0.16219576,-55.26126,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18242,182208,0.03378412,0.39694798,9.759322,0.006909805,-0.002938706,0.0029782953,0.0,0.0,0.0,2.334721,-0.16219576,-55.26126,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18243,182218,0.028161496,0.374925,9.757344,0.0046209022,-0.007763577,0.004701957,0.0,0.0,0.0,2.3335896,-0.16203482,-55.2603,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18244,182228,0.028161496,0.374925,9.757344,0.0046209022,-0.007763577,0.004701957,0.0,0.0,0.0,2.3335896,-0.16203482,-55.2603,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18245,182238,0.024440646,0.41586006,9.763209,0.007621915,-0.0010904198,0.002845244,0.0,0.0,0.0,2.3361712,-0.159329,-55.261078,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18246,182248,0.024440646,0.41586006,9.763209,0.007621915,-0.0010904198,0.002845244,0.0,0.0,0.0,2.3361712,-0.159329,-55.261078,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18247,182258,-0.009524882,0.3841036,9.754651,0.0037643998,-0.007656899,0.004265737,0.0,0.0,0.0,2.3325973,-0.16303034,-55.261765,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18248,182268,-0.009524882,0.3841036,9.754651,0.0037643998,-0.007656899,0.004265737,0.0,0.0,0.0,2.3325973,-0.16303034,-55.261765,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18249,182278,0.014834374,0.3885055,9.750928,0.007735328,-0.0032312626,0.0032667783,0.0,0.0,0.0,2.3363485,-0.15988214,-55.258804,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18250,182288,0.014834374,0.3885055,9.750928,0.007735328,-0.0032312626,0.0032667783,0.0,0.0,0.0,2.3363485,-0.15988214,-55.258804,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18251,182298,0.039196998,0.4108311,9.781539,0.007081184,-0.0038609323,0.0037172826,0.0,0.0,0.0,2.3343692,-0.16302116,-55.256905,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18252,182308,0.039196998,0.4108311,9.781539,0.007081184,-0.0038609323,0.0037172826,0.0,0.0,0.0,2.3343692,-0.16302116,-55.256905,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18253,182318,0.0362795,0.37722328,9.72944,0.0066048023,-0.0063081076,0.0033561692,0.0,0.0,0.0,2.3328874,-0.16128328,-55.258213,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18254,182328,0.0362795,0.37722328,9.72944,0.0066048023,-0.0063081076,0.0033561692,0.0,0.0,0.0,2.3328874,-0.16128328,-55.258213,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18255,182338,0.0063450336,0.4131049,9.794417,0.006028093,-0.0028153597,0.0034849935,0.0,0.0,0.0,2.3346024,-0.16171882,-55.255314,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18256,182348,-2.286944e-05,0.37671304,9.733739,0.0034374911,-0.005929193,0.004154559,0.0,0.0,0.0,2.334068,-0.16152255,-55.256355,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18257,182358,-2.2768974e-05,0.39402434,9.76163,0.0070033777,-0.0039246418,0.0033790327,0.0,0.0,0.0,2.334068,-0.16152255,-55.256355,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18258,182368,-2.2768974e-05,0.39402434,9.76163,0.0070033777,-0.0039246418,0.0033790327,0.0,0.0,0.0,2.334068,-0.16152255,-55.256355,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18259,182378,0.05925837,0.393243,9.780483,0.0060397475,-0.0045043854,0.0031680542,0.0,0.0,0.0,2.3332484,-0.16296694,-55.25682,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18260,182388,0.05925837,0.393243,9.780483,0.0060397475,-0.0045043854,0.0031680542,0.0,0.0,0.0,2.3332484,-0.16296694,-55.25682,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18261,182398,-0.0036324859,0.39305544,9.7593775,0.0067348504,-0.005486455,0.0027360863,0.0,0.0,0.0,2.3347075,-0.16075929,-55.256172,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18262,182408,-0.0036324859,0.39305544,9.7593775,0.0067348504,-0.005486455,0.0027360863,0.0,0.0,0.0,2.3347075,-0.16075929,-55.256172,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18263,182418,0.048739105,0.39289406,9.744525,0.0063119144,-0.0031450144,0.0041109757,0.0,0.0,0.0,2.334643,-0.16133611,-55.256752,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18264,182428,0.048739105,0.39289406,9.744525,0.0063119144,-0.0031450144,0.0041109757,0.0,0.0,0.0,2.334643,-0.16133611,-55.256752,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18265,182438,0.035988808,0.38167155,9.787843,0.006031735,-0.0063017025,0.0032900525,0.0,0.0,0.0,2.33301,-0.16187838,-55.2576,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18266,182448,0.035988808,0.38167155,9.787843,0.006031735,-0.0063017025,0.0032900525,0.0,0.0,0.0,2.33301,-0.16187838,-55.2576,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18267,182458,0.026069969,0.4019907,9.739088,0.0062010884,-0.0029300533,0.004287203,0.0,0.0,0.0,2.334869,-0.15960808,-55.257168,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18268,182468,0.026069969,0.4019907,9.739088,0.0062010884,-0.0029300533,0.004287203,0.0,0.0,0.0,2.334869,-0.15960808,-55.257168,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18269,182478,0.027095705,0.40211025,9.792281,0.005114132,-0.004813317,0.0033844884,0.0,0.0,0.0,2.3333387,-0.16295862,-55.258743,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18270,182488,0.027095705,0.40211025,9.792281,0.005114132,-0.004813317,0.0033844884,0.0,0.0,0.0,2.3333387,-0.16295862,-55.258743,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18271,182498,-0.016855001,0.36596674,9.729882,0.0058097136,-0.004834787,0.0038900066,0.0,0.0,0.0,2.3333821,-0.15878972,-55.26037,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18272,182508,0.059657663,0.39372835,9.781118,0.008176628,-0.0038751364,0.0034885316,0.0,0.0,0.0,2.3339875,-0.15961738,-55.260723,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18273,182518,0.04817912,0.38500202,9.758663,0.0054292497,-0.007107434,0.0034976236,0.0,0.0,0.0,2.3339875,-0.15961738,-55.260674,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18274,182528,0.04817912,0.38500202,9.758663,0.0054292497,-0.007107434,0.0034976236,0.0,0.0,0.0,2.3339875,-0.15961738,-55.260674,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18275,182538,-0.010245711,0.39001113,9.774906,0.008448737,-0.0022293215,0.003779123,0.0,0.0,0.0,2.332771,-0.16200684,-55.259663,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18276,182548,-0.010245711,0.39001113,9.774906,0.008448737,-0.0022293215,0.003779123,0.0,0.0,0.0,2.332771,-0.16200684,-55.259663,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18277,182558,0.02819392,0.38951537,9.754044,0.0033186842,-0.0077835233,0.004877962,0.0,0.0,0.0,2.333608,-0.16032705,-55.26133,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18278,182568,0.02819392,0.38951537,9.754044,0.0033186842,-0.0077835233,0.004877962,0.0,0.0,0.0,2.333608,-0.16032705,-55.26133,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18279,182578,0.025532275,0.38431504,9.784307,0.008434483,-0.0021416503,0.0022319236,0.0,0.0,0.0,2.3339813,-0.16031615,-55.25929,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18280,182588,0.025532275,0.38431504,9.784307,0.008434483,-0.0021416503,0.0022319236,0.0,0.0,0.0,2.3339813,-0.16031615,-55.25929,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18281,182598,0.018024236,0.39191854,9.76275,0.0051894216,-0.0069340593,0.005617108,0.0,0.0,0.0,2.3326895,-0.16202319,-55.259144,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18282,182608,0.018024236,0.39191854,9.76275,0.0051894216,-0.0069340593,0.005617108,0.0,0.0,0.0,2.3326895,-0.16202319,-55.259144,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18283,182618,0.026092201,0.41303948,9.771119,0.0072793937,-0.0036566989,0.0031393787,0.0,0.0,0.0,2.3336985,-0.16008413,-55.260372,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18284,182628,0.026092201,0.41303948,9.771119,0.0072793937,-0.0036566989,0.0031393787,0.0,0.0,0.0,2.3336985,-0.16008413,-55.260372,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18285,182638,0.0021948516,0.3784563,9.774718,0.006219622,-0.005368258,0.0045369337,0.0,0.0,0.0,2.3319595,-0.16210099,-55.258774,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18286,182648,0.0021948516,0.3784563,9.774718,0.006219622,-0.005368258,0.0045369337,0.0,0.0,0.0,2.3319595,-0.16210099,-55.258774,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18287,182658,0.057643086,0.3897382,9.75876,0.0062964233,-0.0039103325,0.0033379588,0.0,0.0,0.0,2.334091,-0.16081116,-55.259342,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18288,182668,0.034243554,0.38458264,9.753698,0.007753391,-0.0033861767,0.0038633512,0.0,0.0,0.0,2.3342907,-0.16149896,-55.259445,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18289,182678,0.034243554,0.38458264,9.753698,0.007753391,-0.0033861755,0.0025709071,0.0,0.0,0.0,2.3342907,-0.16149896,-55.259445,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18290,182688,0.034243554,0.38458264,9.753698,0.007753391,-0.0033861755,0.0025709071,0.0,0.0,0.0,2.3342907,-0.16149896,-55.259445,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18291,182698,0.007888585,0.40834504,9.791712,0.006076875,-0.006108305,0.003532087,0.0,0.0,0.0,2.333143,-0.16079365,-55.257523,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18292,182708,0.007888585,0.40834504,9.791712,0.006076875,-0.006108305,0.003532087,0.0,0.0,0.0,2.333143,-0.16079365,-55.257523,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18293,182718,0.034914732,0.39294606,9.745001,0.0076975217,-0.002799031,0.0033201273,0.0,0.0,0.0,2.3346672,-0.1606848,-55.25998,1731,0.0,0.0,0,83382,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18294,182728,0.034914732,0.39294606,9.745001,0.0076975217,-0.002799031,0.0033201273,0.0,0.0,0.0,2.3346672,-0.1606848,-55.25998,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18295,182738,0.047088653,0.3860296,9.770151,0.0054668034,-0.006093194,0.0037591208,0.0,0.0,0.0,2.3327875,-0.16159791,-55.258953,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18296,182748,0.047088653,0.3860296,9.770151,0.0054668034,-0.006093194,0.0037591208,0.0,0.0,0.0,2.3327875,-0.16159791,-55.258953,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
18297,182758,0.015272528,0.39394286,9.758918,0.006355378,-0.0032951294,0.0034477073,0.0,0.0,0.0,2.3339303,-0.15940905,-55.258076,1731,0.0,0.0,0,83381,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1000,1500,1500,1500
